"Plot Title: DRYAS CTL 7"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9702266, SEN S/N: 9702266, LBL: 10 cm)","RH, % (LGR S/N: 9702266, SEN S/N: 9702266, LBL: 10 cm)","Good Battery (LGR S/N: 9702266)","Coupler Detached (LGR S/N: 9702266)","Coupler Attached (LGR S/N: 9702266)","Host Connected (LGR S/N: 9702266)","Stopped (LGR S/N: 9702266)","End Of File (LGR S/N: 9702266)"
881,07/21/22 12:00:00  AM,2.983,95.778,,,,,,
882,07/21/22 12:30:00  AM,3.354,95.194,,,,,,
883,07/21/22 01:00:00  AM,3.089,94.558,,,,,,
884,07/21/22 01:30:00  AM,2.797,94.111,,,,,,
885,07/21/22 02:00:00  AM,3.617,94.824,,,,,,
886,07/21/22 02:30:00  AM,4.194,93.670,,,,,,
887,07/21/22 03:00:00  AM,4.141,92.836,,,,,,
888,07/21/22 03:30:00  AM,4.662,90.437,,,,,,
889,07/21/22 04:00:00  AM,4.973,89.883,,,,,,
890,07/21/22 04:30:00  AM,6.102,86.262,,,,,,
891,07/21/22 05:00:00  AM,4.766,90.337,,,,,,
892,07/21/22 05:30:00  AM,5.591,88.150,,,,,,
893,07/21/22 06:00:00  AM,5.539,86.592,,,,,,
894,07/21/22 06:30:00  AM,5.179,87.509,,,,,,
895,07/21/22 07:00:00  AM,5.360,86.496,,,,,,
896,07/21/22 07:30:00  AM,6.914,82.308,,,,,,
897,07/21/22 08:00:00  AM,8.295,76.278,,,,,,
898,07/21/22 08:30:00  AM,6.560,81.431,,,,,,
899,07/21/22 09:00:00  AM,7.192,81.254,,,,,,
900,07/21/22 09:30:00  AM,11.807,66.419,,,,,,
901,07/21/22 10:00:00  AM,14.649,54.799,,,,,,
902,07/21/22 10:30:00  AM,13.064,57.395,,,,,,
903,07/21/22 11:00:00  AM,13.088,56.018,,,,,,
904,07/21/22 11:30:00  AM,8.742,69.334,,,,,,
905,07/21/22 12:00:00  PM,8.916,72.565,,,,,,
906,07/21/22 12:30:00  PM,7.720,73.601,,,,,,
907,07/21/22 01:00:00  PM,7.167,77.537,,,,,,
908,07/21/22 01:30:00  PM,6.839,76.598,,,,,,
909,07/21/22 02:00:00  PM,6.000,79.572,,,,,,
910,07/21/22 02:30:00  PM,6.914,77.916,,,,,,
911,07/21/22 03:00:00  PM,7.041,76.532,,,,,,
912,07/21/22 03:30:00  PM,7.393,74.499,,,,,,
913,07/21/22 04:00:00  PM,5.642,79.199,,,,,,
914,07/21/22 04:30:00  PM,6.026,80.858,,,,,,
915,07/21/22 05:00:00  PM,5.591,79.535,,,,,,
916,07/21/22 05:30:00  PM,5.282,82.356,,,,,,
917,07/21/22 06:00:00  PM,5.642,80.559,,,,,,
918,07/21/22 06:30:00  PM,5.308,83.282,,,,,,
919,07/21/22 07:00:00  PM,6.230,80.558,,,,,,
920,07/21/22 07:30:00  PM,7.015,78.775,,,,,,
921,07/21/22 08:00:00  PM,6.661,78.347,,,,,,
922,07/21/22 08:30:00  PM,6.990,76.549,,,,,,
923,07/21/22 09:00:00  PM,6.408,79.206,,,,,,
924,07/21/22 09:30:00  PM,5.076,82.756,,,,,,
925,07/21/22 10:00:00  PM,4.506,85.463,,,,,,
926,07/21/22 10:30:00  PM,4.324,87.170,,,,,,
927,07/21/22 11:00:00  PM,4.766,87.792,,,,,,
928,07/21/22 11:30:00  PM,4.584,91.148,,,,,,
929,07/22/22 12:00:00  AM,4.766,92.476,,,,,,
930,07/22/22 12:30:00  AM,4.402,94.691,,,,,,
931,07/22/22 01:00:00  AM,4.480,96.409,,,,,,
932,07/22/22 01:30:00  AM,4.610,97.251,,,,,,
933,07/22/22 02:00:00  AM,4.895,97.769,,,,,,
934,07/22/22 02:30:00  AM,5.024,98.097,,,,,,
935,07/22/22 03:00:00  AM,5.128,98.394,,,,,,
936,07/22/22 03:30:00  AM,5.437,98.991,,,,,,
937,07/22/22 04:00:00  AM,4.973,98.908,,,,,,
938,07/22/22 04:30:00  AM,5.179,99.402,,,,,,
939,07/22/22 05:00:00  AM,5.719,99.798,,,,,,
940,07/22/22 05:30:00  AM,5.231,99.610,,,,,,
941,07/22/22 06:00:00  AM,6.026,100.000,,,,,,
942,07/22/22 06:30:00  AM,6.560,100.000,,,,,,
943,07/22/22 07:00:00  AM,6.255,99.950,,,,,,
944,07/22/22 07:30:00  AM,6.585,100.000,,,,,,
945,07/22/22 08:00:00  AM,7.217,100.000,,,,,,
946,07/22/22 08:30:00  AM,8.045,99.973,,,,,,
947,07/22/22 09:00:00  AM,5.796,99.602,,,,,,
948,07/22/22 09:30:00  AM,5.847,98.352,,,,,,
949,07/22/22 10:00:00  AM,5.745,99.950,,,,,,
950,07/22/22 10:30:00  AM,7.318,100.000,,,,,,
951,07/22/22 11:00:00  AM,6.864,98.466,,,,,,
952,07/22/22 11:30:00  AM,5.847,99.592,,,,,,
953,07/22/22 12:00:00  PM,6.331,99.875,,,,,,
954,07/22/22 12:30:00  PM,6.255,99.684,,,,,,
955,07/22/22 01:00:00  PM,7.015,99.924,,,,,,
956,07/22/22 01:30:00  PM,8.170,99.126,,,,,,
957,07/22/22 02:00:00  PM,7.820,95.812,,,,,,
958,07/22/22 02:30:00  PM,7.217,99.054,,,,,,
959,07/22/22 03:00:00  PM,7.995,97.128,,,,,,
960,07/22/22 03:30:00  PM,8.792,96.948,,,,,,
961,07/22/22 04:00:00  PM,9.064,95.998,,,,,,
962,07/22/22 04:30:00  PM,8.369,95.159,,,,,,
963,07/22/22 05:00:00  PM,9.952,94.445,,,,,,
964,07/22/22 05:30:00  PM,10.736,91.578,,,,,,
965,07/22/22 06:00:00  PM,8.668,92.304,,,,,,
966,07/22/22 06:30:00  PM,8.494,93.276,,,,,,
967,07/22/22 07:00:00  PM,6.128,92.531,,,,,,
968,07/22/22 07:30:00  PM,5.282,96.433,,,,,,
969,07/22/22 08:00:00  PM,5.488,94.884,,,,,,
970,07/22/22 08:30:00  PM,6.077,94.545,,,,,,
971,07/22/22 09:00:00  PM,5.745,91.801,,,,,,
972,07/22/22 09:30:00  PM,4.350,96.275,,,,,,
973,07/22/22 10:00:00  PM,4.506,96.343,,,,,,
974,07/22/22 10:30:00  PM,3.670,96.357,,,,,,
975,07/22/22 11:00:00  PM,3.722,97.878,,,,,,
976,07/22/22 11:30:00  PM,3.195,97.343,,,,,,
977,07/23/22 12:00:00  AM,3.433,97.942,,,,,,
978,07/23/22 12:30:00  AM,3.722,98.892,,,,,,
979,07/23/22 01:00:00  AM,4.272,99.096,,,,,,
980,07/23/22 01:30:00  AM,4.376,99.463,,,,,,
981,07/23/22 02:00:00  AM,4.740,100.000,,,,,,
982,07/23/22 02:30:00  AM,3.591,99.431,,,,,,
983,07/23/22 03:00:00  AM,4.037,100.000,,,,,,
984,07/23/22 03:30:00  AM,5.360,100.000,,,,,,
985,07/23/22 04:00:00  AM,5.231,100.000,,,,,,
986,07/23/22 04:30:00  AM,5.462,100.000,,,,,,
987,07/23/22 05:00:00  AM,5.949,100.000,,,,,,
988,07/23/22 05:30:00  AM,6.102,100.000,,,,,,
989,07/23/22 06:00:00  AM,6.204,100.000,,,,,,
990,07/23/22 06:30:00  AM,5.949,100.000,,,,,,
991,07/23/22 07:00:00  AM,5.642,100.000,,,,,,
992,07/23/22 07:30:00  AM,5.924,100.000,,,,,,
993,07/23/22 08:00:00  AM,5.898,100.000,,,,,,
994,07/23/22 08:30:00  AM,7.116,100.000,,,,,,
995,07/23/22 09:00:00  AM,7.091,100.000,,,,,,
996,07/23/22 09:30:00  AM,7.645,100.000,,,,,,
997,07/23/22 10:00:00  AM,8.543,99.771,,,,,,
998,07/23/22 10:30:00  AM,8.419,99.466,,,,,,
999,07/23/22 11:00:00  AM,8.419,98.802,,,,,,
1000,07/23/22 11:30:00  AM,8.618,99.301,,,,,,
1001,07/23/22 12:00:00  PM,8.668,99.118,,,,,,
1002,07/23/22 12:30:00  PM,8.643,97.604,,,,,,
1003,07/23/22 01:00:00  PM,8.319,97.985,,,,,,
1004,07/23/22 01:30:00  PM,7.469,97.602,,,,,,
1005,07/23/22 02:00:00  PM,7.670,98.593,,,,,,
1006,07/23/22 02:30:00  PM,8.020,98.469,,,,,,
1007,07/23/22 03:00:00  PM,8.568,98.375,,,,,,
1008,07/23/22 03:30:00  PM,9.213,97.462,,,,,,
1009,07/23/22 04:00:00  PM,10.051,97.267,,,,,,
1010,07/23/22 04:30:00  PM,9.188,94.521,,,,,,
1011,07/23/22 05:00:00  PM,7.695,95.803,,,,,,
1012,07/23/22 05:30:00  PM,7.268,96.879,,,,,,
1013,07/23/22 06:00:00  PM,7.419,97.637,,,,,,
1014,07/23/22 06:30:00  PM,7.393,97.037,,,,,,
1015,07/23/22 07:00:00  PM,6.813,96.482,,,,,,
1016,07/23/22 07:30:00  PM,6.585,96.222,,,,,,
1017,07/23/22 08:00:00  PM,6.509,97.631,,,,,,
1018,07/23/22 08:30:00  PM,7.519,96.923,,,,,,
1019,07/23/22 09:00:00  PM,6.153,95.907,,,,,,
1020,07/23/22 09:30:00  PM,6.737,96.140,,,,,,
1021,07/23/22 10:00:00  PM,5.847,91.878,,,,,,
1022,07/23/22 10:30:00  PM,5.770,93.440,,,,,,
1023,07/23/22 11:00:00  PM,5.847,93.336,,,,,,
1024,07/23/22 11:30:00  PM,3.985,94.677,,,,,,
1025,07/24/22 12:00:00  AM,4.011,96.304,,,,,,
1026,07/24/22 12:30:00  AM,4.610,93.582,,,,,,
1027,07/24/22 01:00:00  AM,4.376,94.090,,,,,,
1028,07/24/22 01:30:00  AM,4.376,94.239,,,,,,
1029,07/24/22 02:00:00  AM,3.932,95.499,,,,,,
1030,07/24/22 02:30:00  AM,3.564,95.448,,,,,,
1031,07/24/22 03:00:00  AM,3.274,96.053,,,,,,
1032,07/24/22 03:30:00  AM,2.877,95.553,,,,,,
1033,07/24/22 04:00:00  AM,2.717,94.678,,,,,,
1034,07/24/22 04:30:00  AM,2.930,95.079,,,,,,
1035,07/24/22 05:00:00  AM,2.983,95.582,,,,,,
1036,07/24/22 05:30:00  AM,3.063,97.403,,,,,,
1037,07/24/22 06:00:00  AM,3.089,97.604,,,,,,
1038,07/24/22 06:30:00  AM,2.450,98.482,,,,,,
1039,07/24/22 07:00:00  AM,2.503,99.024,,,,,,
1040,07/24/22 07:30:00  AM,3.142,99.542,,,,,,
1041,07/24/22 08:00:00  AM,4.194,98.398,,,,,,
1042,07/24/22 08:30:00  AM,4.063,98.699,,,,,,
1043,07/24/22 09:00:00  AM,4.818,97.894,,,,,,
1044,07/24/22 09:30:00  AM,5.257,95.292,,,,,,
1045,07/24/22 10:00:00  AM,5.179,94.305,,,,,,
1046,07/24/22 10:30:00  AM,5.514,93.598,,,,,,
1047,07/24/22 11:00:00  AM,6.484,91.055,,,,,,
1048,07/24/22 11:30:00  AM,6.965,91.611,,,,,,
1049,07/24/22 12:00:00  PM,7.995,86.066,,,,,,
1050,07/24/22 12:30:00  PM,9.534,84.453,,,,,,
1051,07/24/22 01:00:00  PM,12.292,76.563,,,,,,
1052,07/24/22 01:30:00  PM,8.369,82.428,,,,,,
1053,07/24/22 02:00:00  PM,8.767,80.777,,,,,,
1054,07/24/22 02:30:00  PM,8.717,83.785,,,,,,
1055,07/24/22 03:00:00  PM,7.720,84.925,,,,,,
1056,07/24/22 03:30:00  PM,7.015,85.282,,,,,,
1057,07/24/22 04:00:00  PM,6.585,88.602,,,,,,
1058,07/24/22 04:30:00  PM,7.116,87.546,,,,,,
1059,07/24/22 05:00:00  PM,7.368,87.036,,,,,,
1060,07/24/22 05:30:00  PM,7.845,85.820,,,,,,
1061,07/24/22 06:00:00  PM,8.245,85.312,,,,,,
1062,07/24/22 06:30:00  PM,7.920,85.760,,,,,,
1063,07/24/22 07:00:00  PM,6.914,88.787,,,,,,
1064,07/24/22 07:30:00  PM,7.015,88.451,,,,,,
1065,07/24/22 08:00:00  PM,6.864,89.237,,,,,,
1066,07/24/22 08:30:00  PM,6.026,89.895,,,,,,
1067,07/24/22 09:00:00  PM,7.167,90.184,,,,,,
1068,07/24/22 09:30:00  PM,8.145,89.067,,,,,,
1069,07/24/22 10:00:00  PM,9.952,83.912,,,,,,
1070,07/24/22 10:30:00  PM,7.444,84.912,,,,,,
1071,07/24/22 11:00:00  PM,7.920,87.327,,,,,,
1072,07/24/22 11:30:00  PM,8.965,83.204,,,,,,
1073,07/25/22 12:00:00  AM,7.268,86.908,,,,,,
1074,07/25/22 12:30:00  AM,7.469,87.736,,,,,,
1075,07/25/22 01:00:00  AM,8.220,85.621,,,,,,
1076,07/25/22 01:30:00  AM,9.188,81.812,,,,,,
1077,07/25/22 02:00:00  AM,8.916,79.596,,,,,,
1078,07/25/22 02:30:00  AM,8.120,82.051,,,,,,
1079,07/25/22 03:00:00  AM,9.213,78.956,,,,,,
1080,07/25/22 03:30:00  AM,8.693,81.002,,,,,,
1081,07/25/22 04:00:00  AM,9.829,76.050,,,,,,
1082,07/25/22 04:30:00  AM,10.247,74.141,,,,,,
1083,07/25/22 05:00:00  AM,9.608,75.037,,,,,,
1084,07/25/22 05:30:00  AM,9.879,76.693,,,,,,
1085,07/25/22 06:00:00  AM,10.467,70.398,,,,,,
1086,07/25/22 06:30:00  AM,12.122,62.342,,,,,,
1087,07/25/22 07:00:00  AM,12.437,61.543,,,,,,
1088,07/25/22 07:30:00  AM,10.785,68.612,,,,,,
1089,07/25/22 08:00:00  AM,10.761,70.991,,,,,,
1090,07/25/22 08:30:00  AM,11.175,66.478,,,,,,
1091,07/25/22 09:00:00  AM,12.727,63.968,,,,,,
1092,07/25/22 09:30:00  AM,12.871,66.060,,,,,,
1093,07/25/22 10:00:00  AM,13.425,64.411,,,,,,
1094,07/25/22 10:30:00  AM,13.570,66.185,,,,,,
1095,07/25/22 11:00:00  AM,13.738,65.779,,,,,,
1096,07/25/22 11:30:00  AM,13.522,65.507,,,,,,
1097,07/25/22 12:00:00  PM,14.290,65.000,,,,,,
1098,07/25/22 12:30:00  PM,14.840,65.272,,,,,,
1099,07/25/22 01:00:00  PM,15.151,63.710,,,,,,
1100,07/25/22 01:30:00  PM,14.864,65.628,,,,,,
1101,07/25/22 02:00:00  PM,13.906,65.079,,,,,,
1102,07/25/22 02:30:00  PM,13.714,68.901,,,,,,
1103,07/25/22 03:00:00  PM,13.161,68.510,,,,,,
1104,07/25/22 03:30:00  PM,12.775,68.640,,,,,,
1105,07/25/22 04:00:00  PM,12.944,70.731,,,,,,
1106,07/25/22 04:30:00  PM,12.968,69.622,,,,,,
1107,07/25/22 05:00:00  PM,13.161,70.230,,,,,,
1108,07/25/22 05:30:00  PM,7.268,83.660,,,,,,
1109,07/25/22 06:00:00  PM,7.167,84.058,,,,,,
1110,07/25/22 06:30:00  PM,7.167,84.689,,,,,,
1111,07/25/22 07:00:00  PM,7.845,85.506,,,,,,
1112,07/25/22 07:30:00  PM,10.883,76.573,,,,,,
1113,07/25/22 08:00:00  PM,9.336,77.401,,,,,,
1114,07/25/22 08:30:00  PM,9.952,76.929,,,,,,
1115,07/25/22 09:00:00  PM,9.262,76.042,,,,,,
1116,07/25/22 09:30:00  PM,9.089,74.128,,,,,,
1117,07/25/22 10:00:00  PM,9.509,76.313,,,,,,
1118,07/25/22 10:30:00  PM,9.534,76.236,,,,,,
1119,07/25/22 11:00:00  PM,10.124,71.993,,,,,,
1120,07/25/22 11:30:00  PM,9.262,76.948,,,,,,
1121,07/26/22 12:00:00  AM,8.965,77.705,,,,,,
1122,07/26/22 12:30:00  AM,8.618,77.876,,,,,,
1123,07/26/22 01:00:00  AM,9.064,77.070,,,,,,
1124,07/26/22 01:30:00  AM,9.657,75.269,,,,,,
1125,07/26/22 02:00:00  AM,9.361,75.925,,,,,,
1126,07/26/22 02:30:00  AM,9.534,74.856,,,,,,
1127,07/26/22 03:00:00  AM,9.608,73.316,,,,,,
1128,07/26/22 03:30:00  AM,10.394,71.287,,,,,,
1129,07/26/22 04:00:00  AM,9.977,70.755,,,,,,
1130,07/26/22 04:30:00  AM,9.312,70.823,,,,,,
1131,07/26/22 05:00:00  AM,8.419,72.494,,,,,,
1132,07/26/22 05:30:00  AM,8.319,71.973,,,,,,
1133,07/26/22 06:00:00  AM,9.238,68.749,,,,,,
1134,07/26/22 06:30:00  AM,9.608,66.653,,,,,,
1135,07/26/22 07:00:00  AM,9.657,66.404,,,,,,
1136,07/26/22 07:30:00  AM,10.638,62.880,,,,,,
1137,07/26/22 08:00:00  AM,11.102,64.210,,,,,,
1138,07/26/22 08:30:00  AM,11.321,62.470,,,,,,
1139,07/26/22 09:00:00  AM,11.686,61.271,,,,,,
1140,07/26/22 09:30:00  AM,12.823,58.553,,,,,,
1141,07/26/22 10:00:00  AM,12.871,58.740,,,,,,
1142,07/26/22 10:30:00  AM,13.425,61.589,,,,,,
1143,07/26/22 11:00:00  AM,13.906,61.254,,,,,,
1144,07/26/22 11:30:00  AM,13.016,64.398,,,,,,
1145,07/26/22 12:00:00  PM,13.978,62.036,,,,,,
1146,07/26/22 12:30:00  PM,14.266,63.146,,,,,,
1147,07/26/22 01:00:00  PM,15.127,60.294,,,,,,
1148,07/26/22 01:30:00  PM,13.738,60.604,,,,,,
1149,07/26/22 02:00:00  PM,13.882,61.547,,,,,,
1150,07/26/22 02:30:00  PM,14.122,59.297,,,,,,
1151,07/26/22 03:00:00  PM,14.529,60.346,,,,,,
1152,07/26/22 03:30:00  PM,14.601,64.233,,,,,,
1153,07/26/22 04:00:00  PM,13.786,63.241,,,,,,
1154,07/26/22 04:30:00  PM,14.242,62.936,,,,,,
1155,07/26/22 05:00:00  PM,14.266,62.379,,,,,,
1156,07/26/22 05:30:00  PM,14.266,61.936,,,,,,
1157,07/26/22 06:00:00  PM,13.425,64.030,,,,,,
1158,07/26/22 06:30:00  PM,13.040,63.554,,,,,,
1159,07/26/22 07:00:00  PM,13.425,65.810,,,,,,
1160,07/26/22 07:30:00  PM,12.968,60.981,,,,,,
1161,07/26/22 08:00:00  PM,12.389,63.120,,,,,,
1162,07/26/22 08:30:00  PM,11.224,64.144,,,,,,
1163,07/26/22 09:00:00  PM,11.321,64.103,,,,,,
1164,07/26/22 09:30:00  PM,9.879,66.788,,,,,,
1165,07/26/22 10:00:00  PM,8.668,73.183,,,,,,
1166,07/26/22 10:30:00  PM,8.195,74.168,,,,,,
1167,07/26/22 11:00:00  PM,7.142,78.208,,,,,,
1168,07/26/22 11:30:00  PM,8.668,75.175,,,,,,
1169,07/27/22 12:00:00  AM,6.306,79.211,,,,,,
1170,07/27/22 12:30:00  AM,5.360,87.502,,,,,,
1171,07/27/22 01:00:00  AM,7.670,79.780,,,,,,
1172,07/27/22 01:30:00  AM,8.568,72.078,,,,,,
1173,07/27/22 02:00:00  AM,7.242,76.575,,,,,,
1174,07/27/22 02:30:00  AM,8.145,76.055,,,,,,
1175,07/27/22 03:00:00  AM,8.220,75.027,,,,,,
1176,07/27/22 03:30:00  AM,7.368,78.663,,,,,,
1177,07/27/22 04:00:00  AM,9.040,71.276,,,,,,
1178,07/27/22 04:30:00  AM,6.102,86.495,,,,,,
1179,07/27/22 05:00:00  AM,6.230,87.380,,,,,,
1180,07/27/22 05:30:00  AM,7.393,83.001,,,,,,
1181,07/27/22 06:00:00  AM,6.179,82.879,,,,,,
1182,07/27/22 06:30:00  AM,7.041,80.820,,,,,,
1183,07/27/22 07:00:00  AM,9.188,74.758,,,,,,
1184,07/27/22 07:30:00  AM,10.590,68.119,,,,,,
1185,07/27/22 08:00:00  AM,10.834,70.185,,,,,,
1186,07/27/22 08:30:00  AM,11.443,64.879,,,,,,
1187,07/27/22 09:00:00  AM,12.582,60.947,,,,,,
1188,07/27/22 09:30:00  AM,13.546,58.129,,,,,,
1189,07/27/22 10:00:00  AM,13.834,57.395,,,,,,
1190,07/27/22 10:30:00  AM,14.816,57.366,,,,,,
1191,07/27/22 11:00:00  AM,15.342,56.268,,,,,,
1192,07/27/22 11:30:00  AM,15.366,56.574,,,,,,
1193,07/27/22 12:00:00  PM,14.649,55.345,,,,,,
1194,07/27/22 12:30:00  PM,14.792,59.194,,,,,,
1195,07/27/22 01:00:00  PM,14.601,58.745,,,,,,
1196,07/27/22 01:30:00  PM,12.364,63.028,,,,,,
1197,07/27/22 02:00:00  PM,12.001,65.093,,,,,,
1198,07/27/22 02:30:00  PM,12.122,62.049,,,,,,
1199,07/27/22 03:00:00  PM,13.185,63.286,,,,,,
1200,07/27/22 03:30:00  PM,12.074,65.367,,,,,,
1201,07/27/22 04:00:00  PM,13.810,62.214,,,,,,
1202,07/27/22 04:30:00  PM,13.978,63.480,,,,,,
1203,07/27/22 05:00:00  PM,11.565,67.182,,,,,,
1204,07/27/22 05:30:00  PM,10.565,72.024,,,,,,
1205,07/27/22 06:00:00  PM,10.026,73.400,,,,,,
1206,07/27/22 06:30:00  PM,9.805,74.302,,,,,,
1207,07/27/22 07:00:00  PM,10.271,72.695,,,,,,
1208,07/27/22 07:30:00  PM,10.443,73.930,,,,,,
1209,07/27/22 08:00:00  PM,10.467,70.596,,,,,,
1210,07/27/22 08:30:00  PM,9.608,75.203,,,,,,
1211,07/27/22 09:00:00  PM,9.460,74.730,,,,,,
1212,07/27/22 09:30:00  PM,10.051,73.684,,,,,,
1213,07/27/22 10:00:00  PM,9.040,77.557,,,,,,
1214,07/27/22 10:30:00  PM,8.270,78.073,,,,,,
1215,07/27/22 11:00:00  PM,7.544,78.782,,,,,,
1216,07/27/22 11:30:00  PM,9.435,74.060,,,,,,
1217,07/28/22 12:00:00  AM,6.965,81.576,,,,,,
1218,07/28/22 12:30:00  AM,6.331,83.336,,,,,,
1219,07/28/22 01:00:00  AM,6.611,82.609,,,,,,
1220,07/28/22 01:30:00  AM,6.433,84.437,,,,,,
1221,07/28/22 02:00:00  AM,5.872,84.802,,,,,,
1222,07/28/22 02:30:00  AM,6.484,84.003,,,,,,
1223,07/28/22 03:00:00  AM,6.864,83.038,,,,,,
1224,07/28/22 03:30:00  AM,6.914,83.683,,,,,,
1225,07/28/22 04:00:00  AM,6.408,83.328,,,,,,
1226,07/28/22 04:30:00  AM,6.331,83.494,,,,,,
1227,07/28/22 05:00:00  AM,6.433,83.281,,,,,,
1228,07/28/22 05:30:00  AM,7.469,80.139,,,,,,
1229,07/28/22 06:00:00  AM,7.242,80.865,,,,,,
1230,07/28/22 06:30:00  AM,7.645,81.303,,,,,,
1231,07/28/22 07:00:00  AM,8.045,79.513,,,,,,
1232,07/28/22 07:30:00  AM,8.891,77.852,,,,,,
1233,07/28/22 08:00:00  AM,10.687,69.362,,,,,,
1234,07/28/22 08:30:00  AM,10.443,69.572,,,,,,
1235,07/28/22 09:00:00  AM,10.100,69.563,,,,,,
1236,07/28/22 09:30:00  AM,11.346,66.739,,,,,,
1237,07/28/22 10:00:00  AM,11.175,64.629,,,,,,
1238,07/28/22 10:30:00  AM,9.682,68.349,,,,,,
1239,07/28/22 11:00:00  AM,12.582,65.138,,,,,,
1240,07/28/22 11:30:00  AM,13.738,64.055,,,,,,
1241,07/28/22 12:00:00  PM,11.224,69.293,,,,,,
1242,07/28/22 12:30:00  PM,10.198,72.456,,,,,,
1243,07/28/22 01:00:00  PM,11.151,72.223,,,,,,
1244,07/28/22 01:30:00  PM,12.896,65.077,,,,,,
1245,07/28/22 02:00:00  PM,13.473,61.892,,,,,,
1246,07/28/22 02:30:00  PM,12.122,65.984,,,,,,
1247,07/28/22 03:00:00  PM,12.630,64.010,,,,,,
1248,07/28/22 03:30:00  PM,11.516,70.088,,,,,,
1249,07/28/22 04:00:00  PM,11.224,68.523,,,,,,
1250,07/28/22 04:30:00  PM,10.198,72.092,,,,,,
1251,07/28/22 05:00:00  PM,10.222,71.563,,,,,,
1252,07/28/22 05:30:00  PM,11.248,72.242,,,,,,
1253,07/28/22 06:00:00  PM,10.296,75.068,,,,,,
1254,07/28/22 06:30:00  PM,10.590,73.486,,,,,,
1255,07/28/22 07:00:00  PM,10.565,74.373,,,,,,
1256,07/28/22 07:30:00  PM,9.903,74.294,,,,,,
1257,07/28/22 08:00:00  PM,9.188,76.630,,,,,,
1258,07/28/22 08:30:00  PM,8.295,78.946,,,,,,
1259,07/28/22 09:00:00  PM,7.217,80.485,,,,,,
1260,07/28/22 09:30:00  PM,6.077,81.640,,,,,,
1261,07/28/22 10:00:00  PM,6.102,81.963,,,,,,
1262,07/28/22 10:30:00  PM,5.437,84.150,,,,,,
1263,07/28/22 11:00:00  PM,4.766,86.816,,,,,,
1264,07/28/22 11:30:00  PM,4.428,87.042,,,,,,
1265,07/29/22 12:00:00  AM,4.584,86.772,,,,,,
1266,07/29/22 12:30:00  AM,3.459,90.758,,,,,,
1267,07/29/22 01:00:00  AM,1.289,93.313,,,,,,
1268,07/29/22 01:30:00  AM,0.632,97.250,,,,,,
1269,07/29/22 02:00:00  AM,2.690,96.208,,,,,,
1270,07/29/22 02:30:00  AM,4.141,88.632,,,,,,
1271,07/29/22 03:00:00  AM,3.880,89.099,,,,,,
1272,07/29/22 03:30:00  AM,3.722,89.389,,,,,,
1273,07/29/22 04:00:00  AM,4.662,89.347,,,,,,
1274,07/29/22 04:30:00  AM,4.844,85.725,,,,,,
1275,07/29/22 05:00:00  AM,4.740,87.785,,,,,,
1276,07/29/22 05:30:00  AM,4.115,87.733,,,,,,
1277,07/29/22 06:00:00  AM,4.714,87.907,,,,,,
1278,07/29/22 06:30:00  AM,5.745,85.084,,,,,,
1279,07/29/22 07:00:00  AM,6.204,84.252,,,,,,
1280,07/29/22 07:30:00  AM,5.719,86.273,,,,,,
1281,07/29/22 08:00:00  AM,6.204,84.252,,,,,,
1282,07/29/22 08:30:00  AM,7.167,82.631,,,,,,
1283,07/29/22 09:00:00  AM,7.820,81.342,,,,,,
1284,07/29/22 09:30:00  AM,8.195,78.735,,,,,,
1285,07/29/22 10:00:00  AM,8.941,75.782,,,,,,
1286,07/29/22 10:30:00  AM,9.089,74.931,,,,,,
1287,07/29/22 11:00:00  AM,8.319,76.885,,,,,,
1288,07/29/22 11:30:00  AM,7.845,76.839,,,,,,
1289,07/29/22 12:00:00  PM,8.394,73.849,,,,,,
1290,07/29/22 12:30:00  PM,9.163,69.837,,,,,,
1291,07/29/22 01:00:00  PM,8.941,71.760,,,,,,
1292,07/29/22 01:30:00  PM,9.015,72.919,,,,,,
1293,07/29/22 02:00:00  PM,8.841,73.468,,,,,,
1294,07/29/22 02:30:00  PM,8.817,73.657,,,,,,
1295,07/29/22 03:00:00  PM,9.632,71.054,,,,,,
1296,07/29/22 03:30:00  PM,9.608,70.740,,,,,,
1297,07/29/22 04:00:00  PM,8.419,73.881,,,,,,
1298,07/29/22 04:30:00  PM,8.070,73.921,,,,,,
1299,07/29/22 05:00:00  PM,8.020,75.810,,,,,,
1300,07/29/22 05:30:00  PM,7.795,76.501,,,,,,
1301,07/29/22 06:00:00  PM,7.795,75.653,,,,,,
1302,07/29/22 06:30:00  PM,7.619,76.655,,,,,,
1303,07/29/22 07:00:00  PM,7.268,77.179,,,,,,
1304,07/29/22 07:30:00  PM,7.015,79.716,,,,,,
1305,07/29/22 08:00:00  PM,6.484,80.721,,,,,,
1306,07/29/22 08:30:00  PM,6.255,82.104,,,,,,
1307,07/29/22 09:00:00  PM,5.385,85.363,,,,,,
1308,07/29/22 09:30:00  PM,4.999,85.892,,,,,,
1309,07/29/22 10:00:00  PM,4.818,86.365,,,,,,
1310,07/29/22 10:30:00  PM,4.376,86.361,,,,,,
1311,07/29/22 11:00:00  PM,3.932,89.062,,,,,,
1312,07/29/22 11:30:00  PM,3.775,90.588,,,,,,
1313,07/30/22 12:00:00  AM,3.722,90.725,,,,,,
