"Plot Title: DRYAS_11T_Backup"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9740237, SEN S/N: 9740237, LBL: If 11T resets and fails.)","Coupler Attached (LGR S/N: 9740237)","Coupler Detached (LGR S/N: 9740237)","Host Connected (LGR S/N: 9740237)","Stopped (LGR S/N: 9740237)","End Of File (LGR S/N: 9740237)"
1054,07/14/22 02:45:00  PM,9.373,,,,,
1055,07/14/22 03:00:00  PM,10.063,,,,,
1056,07/14/22 03:15:00  PM,9.176,,,,,
1057,07/14/22 03:30:00  PM,7.682,,,,,
1058,07/14/22 03:45:00  PM,7.079,,,,,
1059,07/14/22 04:00:00  PM,6.775,,,,,
1060,07/14/22 04:15:00  PM,7.381,,,,,
1061,07/14/22 04:30:00  PM,7.882,,,,,
1062,07/14/22 04:45:00  PM,6.268,,,,,
1063,07/14/22 05:00:00  PM,5.141,,,,,
1064,07/14/22 05:15:00  PM,5.962,,,,,
1065,07/14/22 05:30:00  PM,4.934,,,,,
1066,07/14/22 05:45:00  PM,4.727,,,,,
1067,07/14/22 06:00:00  PM,5.655,,,,,
1068,07/14/22 06:15:00  PM,6.166,,,,,
1069,07/14/22 06:30:00  PM,4.623,,,,,
1070,07/14/22 06:45:00  PM,4.415,,,,,
1071,07/14/22 07:00:00  PM,4.934,,,,,
1072,07/14/22 07:15:00  PM,4.831,,,,,
1073,07/14/22 07:30:00  PM,4.519,,,,,
1074,07/14/22 07:45:00  PM,4.623,,,,,
1075,07/14/22 08:00:00  PM,4.415,,,,,
1076,07/14/22 08:15:00  PM,5.037,,,,,
1077,07/14/22 08:30:00  PM,5.962,,,,,
1078,07/14/22 08:45:00  PM,5.757,,,,,
1079,07/14/22 09:00:00  PM,5.552,,,,,
1080,07/14/22 09:15:00  PM,5.552,,,,,
1081,07/14/22 09:30:00  PM,5.037,,,,,
1082,07/14/22 09:45:00  PM,4.207,,,,,
1083,07/14/22 10:00:00  PM,3.998,,,,,
1084,07/14/22 10:15:00  PM,3.578,,,,,
1085,07/14/22 10:30:00  PM,3.155,,,,,
1086,07/14/22 10:45:00  PM,3.049,,,,,
1087,07/14/22 11:00:00  PM,2.730,,,,,
1088,07/14/22 11:15:00  PM,2.517,,,,,
1089,07/14/22 11:30:00  PM,1.872,,,,,
1090,07/14/22 11:45:00  PM,1.656,,,,,
1091,07/15/22 12:00:00  AM,1.764,,,,,
1092,07/15/22 12:15:00  AM,2.195,,,,,
1093,07/15/22 12:30:00  AM,2.517,,,,,
1094,07/15/22 12:45:00  AM,2.517,,,,,
1095,07/15/22 01:00:00  AM,2.410,,,,,
1096,07/15/22 01:15:00  AM,2.303,,,,,
1097,07/15/22 01:30:00  AM,1.980,,,,,
1098,07/15/22 01:45:00  AM,1.980,,,,,
1099,07/15/22 02:00:00  AM,2.195,,,,,
1100,07/15/22 02:15:00  AM,2.088,,,,,
1101,07/15/22 02:30:00  AM,1.764,,,,,
1102,07/15/22 02:45:00  AM,1.764,,,,,
1103,07/15/22 03:00:00  AM,2.195,,,,,
1104,07/15/22 03:15:00  AM,1.872,,,,,
1105,07/15/22 03:30:00  AM,1.439,,,,,
1106,07/15/22 03:45:00  AM,1.764,,,,,
1107,07/15/22 04:00:00  AM,1.872,,,,,
1108,07/15/22 04:15:00  AM,1.764,,,,,
1109,07/15/22 04:30:00  AM,2.410,,,,,
1110,07/15/22 04:45:00  AM,2.837,,,,,
1111,07/15/22 05:00:00  AM,2.730,,,,,
1112,07/15/22 05:15:00  AM,2.517,,,,,
1113,07/15/22 05:30:00  AM,2.303,,,,,
1114,07/15/22 05:45:00  AM,2.410,,,,,
1115,07/15/22 06:00:00  AM,3.261,,,,,
1116,07/15/22 06:15:00  AM,3.578,,,,,
1117,07/15/22 06:30:00  AM,3.155,,,,,
1118,07/15/22 06:45:00  AM,3.155,,,,,
1119,07/15/22 07:00:00  AM,3.578,,,,,
1120,07/15/22 07:15:00  AM,5.141,,,,,
1121,07/15/22 07:30:00  AM,6.775,,,,,
1122,07/15/22 07:45:00  AM,6.674,,,,,
1123,07/15/22 08:00:00  AM,7.782,,,,,
1124,07/15/22 08:15:00  AM,8.581,,,,,
1125,07/15/22 08:30:00  AM,5.962,,,,,
1126,07/15/22 08:45:00  AM,5.347,,,,,
1127,07/15/22 09:00:00  AM,5.347,,,,,
1128,07/15/22 09:15:00  AM,6.166,,,,,
1129,07/15/22 09:30:00  AM,8.182,,,,,
1130,07/15/22 09:45:00  AM,9.866,,,,,
1131,07/15/22 10:00:00  AM,11.431,,,,,
1132,07/15/22 10:15:00  AM,9.669,,,,,
1133,07/15/22 10:30:00  AM,9.866,,,,,
1134,07/15/22 10:45:00  AM,12.110,,,,,
1135,07/15/22 11:00:00  AM,9.669,,,,,
1136,07/15/22 11:15:00  AM,9.176,,,,,
1137,07/15/22 11:30:00  AM,11.916,,,,,
1138,07/15/22 11:45:00  AM,15.473,,,,,
1139,07/15/22 12:00:00  PM,11.528,,,,,
1140,07/15/22 12:15:00  PM,9.768,,,,,
1141,07/15/22 12:30:00  PM,9.077,,,,,
1142,07/15/22 12:45:00  PM,9.275,,,,,
1143,07/15/22 01:00:00  PM,9.373,,,,,
1144,07/15/22 01:15:00  PM,8.779,,,,,
1145,07/15/22 01:30:00  PM,8.581,,,,,
1146,07/15/22 01:45:00  PM,13.365,,,,,
1147,07/15/22 02:00:00  PM,13.558,,,,,
1148,07/15/22 02:15:00  PM,11.916,,,,,
1149,07/15/22 02:30:00  PM,11.528,,,,,
1150,07/15/22 02:45:00  PM,12.497,,,,,
1151,07/15/22 03:00:00  PM,13.173,,,,,
1152,07/15/22 03:15:00  PM,14.517,,,,,
1153,07/15/22 03:30:00  PM,14.996,,,,,
1154,07/15/22 03:45:00  PM,15.855,,,,,
1155,07/15/22 04:00:00  PM,16.237,,,,,
1156,07/15/22 04:15:00  PM,14.900,,,,,
1157,07/15/22 04:30:00  PM,15.187,,,,,
1158,07/15/22 04:45:00  PM,15.378,,,,,
1159,07/15/22 05:00:00  PM,13.750,,,,,
1160,07/15/22 05:15:00  PM,13.076,,,,,
1161,07/15/22 05:30:00  PM,13.942,,,,,
1162,07/15/22 05:45:00  PM,16.523,,,,,
1163,07/15/22 06:00:00  PM,18.140,,,,,
1164,07/15/22 06:15:00  PM,16.713,,,,,
1165,07/15/22 06:30:00  PM,15.091,,,,,
1166,07/15/22 06:45:00  PM,14.613,,,,,
1167,07/15/22 07:00:00  PM,16.141,,,,,
1168,07/15/22 07:15:00  PM,16.427,,,,,
1169,07/15/22 07:30:00  PM,15.091,,,,,
1170,07/15/22 07:45:00  PM,14.230,,,,,
1171,07/15/22 08:00:00  PM,13.750,,,,,
1172,07/15/22 08:15:00  PM,13.846,,,,,
1173,07/15/22 08:30:00  PM,14.230,,,,,
1174,07/15/22 08:45:00  PM,14.230,,,,,
1175,07/15/22 09:00:00  PM,14.230,,,,,
1176,07/15/22 09:15:00  PM,12.883,,,,,
1177,07/15/22 09:30:00  PM,12.013,,,,,
1178,07/15/22 09:45:00  PM,12.883,,,,,
1179,07/15/22 10:00:00  PM,11.625,,,,,
1180,07/15/22 10:15:00  PM,9.373,,,,,
1181,07/15/22 10:30:00  PM,9.275,,,,,
1182,07/15/22 10:45:00  PM,10.161,,,,,
1183,07/15/22 11:00:00  PM,10.455,,,,,
1184,07/15/22 11:15:00  PM,9.275,,,,,
1185,07/15/22 11:30:00  PM,7.481,,,,,
1186,07/15/22 11:45:00  PM,5.860,,,,,
1187,07/16/22 12:00:00  AM,6.166,,,,,
1188,07/16/22 12:15:00  AM,5.552,,,,,
1189,07/16/22 12:30:00  AM,5.141,,,,,
1190,07/16/22 12:45:00  AM,5.450,,,,,
1191,07/16/22 01:00:00  AM,6.166,,,,,
1192,07/16/22 01:15:00  AM,6.978,,,,,
1193,07/16/22 01:30:00  AM,7.782,,,,,
1194,07/16/22 01:45:00  AM,8.978,,,,,
1195,07/16/22 02:00:00  AM,9.669,,,,,
1196,07/16/22 02:15:00  AM,10.357,,,,,
1197,07/16/22 02:30:00  AM,8.680,,,,,
1198,07/16/22 02:45:00  AM,8.282,,,,,
1199,07/16/22 03:00:00  AM,7.983,,,,,
1200,07/16/22 03:15:00  AM,8.978,,,,,
1201,07/16/22 03:30:00  AM,7.782,,,,,
1202,07/16/22 03:45:00  AM,7.179,,,,,
1203,07/16/22 04:00:00  AM,8.082,,,,,
1204,07/16/22 04:15:00  AM,8.879,,,,,
1205,07/16/22 04:30:00  AM,9.669,,,,,
1206,07/16/22 04:45:00  AM,10.553,,,,,
1207,07/16/22 05:00:00  AM,10.944,,,,,
1208,07/16/22 05:15:00  AM,11.722,,,,,
1209,07/16/22 05:30:00  AM,12.304,,,,,
1210,07/16/22 05:45:00  AM,12.304,,,,,
1211,07/16/22 06:00:00  AM,11.139,,,,,
1212,07/16/22 06:15:00  AM,10.944,,,,,
1213,07/16/22 06:30:00  AM,11.041,,,,,
1214,07/16/22 06:45:00  AM,10.553,,,,,
1215,07/16/22 07:00:00  AM,10.259,,,,,
1216,07/16/22 07:15:00  AM,10.748,,,,,
1217,07/16/22 07:30:00  AM,11.139,,,,,
1218,07/16/22 07:45:00  AM,11.625,,,,,
1219,07/16/22 08:00:00  AM,12.401,,,,,
1220,07/16/22 08:15:00  AM,12.690,,,,,
1221,07/16/22 08:30:00  AM,12.690,,,,,
1222,07/16/22 08:45:00  AM,12.207,,,,,
1223,07/16/22 09:00:00  AM,13.654,,,,,
1224,07/16/22 09:15:00  AM,14.709,,,,,
1225,07/16/22 09:30:00  AM,13.461,,,,,
1226,07/16/22 09:45:00  AM,14.230,,,,,
1227,07/16/22 10:00:00  AM,14.613,,,,,
1228,07/16/22 10:15:00  AM,13.846,,,,,
1229,07/16/22 10:30:00  AM,15.951,,,,,
1230,07/16/22 10:45:00  AM,16.618,,,,,
1231,07/16/22 11:00:00  AM,13.076,,,,,
1232,07/16/22 11:15:00  AM,11.916,,,,,
1233,07/16/22 11:30:00  AM,12.594,,,,,
1234,07/16/22 11:45:00  AM,13.942,,,,,
1235,07/16/22 12:00:00  PM,14.996,,,,,
1236,07/16/22 12:15:00  PM,14.325,,,,,
1237,07/16/22 12:30:00  PM,13.461,,,,,
1238,07/16/22 12:45:00  PM,14.230,,,,,
1239,07/16/22 01:00:00  PM,14.421,,,,,
1240,07/16/22 01:15:00  PM,15.378,,,,,
1241,07/16/22 01:30:00  PM,14.709,,,,,
1242,07/16/22 01:45:00  PM,14.325,,,,,
1243,07/16/22 02:00:00  PM,13.942,,,,,
1244,07/16/22 02:15:00  PM,14.325,,,,,
1245,07/16/22 02:30:00  PM,14.613,,,,,
1246,07/16/22 02:45:00  PM,13.846,,,,,
1247,07/16/22 03:00:00  PM,13.846,,,,,
1248,07/16/22 03:15:00  PM,14.325,,,,,
1249,07/16/22 03:30:00  PM,13.942,,,,,
1250,07/16/22 03:45:00  PM,14.325,,,,,
1251,07/16/22 04:00:00  PM,14.421,,,,,
1252,07/16/22 04:15:00  PM,14.804,,,,,
1253,07/16/22 04:30:00  PM,15.091,,,,,
1254,07/16/22 04:45:00  PM,14.900,,,,,
1255,07/16/22 05:00:00  PM,14.038,,,,,
1256,07/16/22 05:15:00  PM,12.013,,,,,
1257,07/16/22 05:30:00  PM,12.883,,,,,
1258,07/16/22 05:45:00  PM,16.427,,,,,
1259,07/16/22 06:00:00  PM,17.284,,,,,
1260,07/16/22 06:15:00  PM,13.365,,,,,
1261,07/16/22 06:30:00  PM,13.269,,,,,
1262,07/16/22 06:45:00  PM,13.461,,,,,
1263,07/16/22 07:00:00  PM,13.750,,,,,
1264,07/16/22 07:15:00  PM,14.900,,,,,
1265,07/16/22 07:30:00  PM,14.709,,,,,
1266,07/16/22 07:45:00  PM,14.325,,,,,
1267,07/16/22 08:00:00  PM,15.664,,,,,
1268,07/16/22 08:15:00  PM,14.038,,,,,
1269,07/16/22 08:30:00  PM,13.365,,,,,
1270,07/16/22 08:45:00  PM,13.269,,,,,
1271,07/16/22 09:00:00  PM,13.654,,,,,
1272,07/16/22 09:15:00  PM,14.230,,,,,
1273,07/16/22 09:30:00  PM,12.207,,,,,
1274,07/16/22 09:45:00  PM,10.748,,,,,
1275,07/16/22 10:00:00  PM,11.916,,,,,
1276,07/16/22 10:15:00  PM,13.558,,,,,
1277,07/16/22 10:30:00  PM,13.942,,,,,
1278,07/16/22 10:45:00  PM,10.944,,,,,
1279,07/16/22 11:00:00  PM,10.846,,,,,
1280,07/16/22 11:15:00  PM,10.259,,,,,
1281,07/16/22 11:30:00  PM,11.139,,,,,
1282,07/16/22 11:45:00  PM,12.690,,,,,
1283,07/17/22 12:00:00  AM,13.654,,,,,
1284,07/17/22 12:15:00  AM,11.722,,,,,
1285,07/17/22 12:30:00  AM,10.748,,,,,
1286,07/17/22 12:45:00  AM,12.110,,,,,
1287,07/17/22 01:00:00  AM,11.722,,,,,
1288,07/17/22 01:15:00  AM,8.082,,,,,
1289,07/17/22 01:30:00  AM,7.381,,,,,
1290,07/17/22 01:45:00  AM,6.674,,,,,
1291,07/17/22 02:00:00  AM,6.573,,,,,
1292,07/17/22 02:15:00  AM,7.280,,,,,
1293,07/17/22 02:30:00  AM,9.077,,,,,
1294,07/17/22 02:45:00  AM,11.236,,,,,
1295,07/17/22 03:00:00  AM,11.819,,,,,
1296,07/17/22 03:15:00  AM,10.259,,,,,
1297,07/17/22 03:30:00  AM,10.063,,,,,
1298,07/17/22 03:45:00  AM,12.304,,,,,
1299,07/17/22 04:00:00  AM,14.517,,,,,
1300,07/17/22 04:15:00  AM,15.473,,,,,
1301,07/17/22 04:30:00  AM,13.076,,,,,
1302,07/17/22 04:45:00  AM,11.236,,,,,
1303,07/17/22 05:00:00  AM,13.750,,,,,
1304,07/17/22 05:15:00  AM,16.427,,,,,
1305,07/17/22 05:30:00  AM,16.046,,,,,
1306,07/17/22 05:45:00  AM,13.558,,,,,
1307,07/17/22 06:00:00  AM,14.421,,,,,
1308,07/17/22 06:15:00  AM,15.282,,,,,
1309,07/17/22 06:30:00  AM,14.613,,,,,
1310,07/17/22 06:45:00  AM,17.094,,,,,
1311,07/17/22 07:00:00  AM,16.618,,,,,
1312,07/17/22 07:15:00  AM,16.427,,,,,
1313,07/17/22 07:30:00  AM,18.806,,,,,
1314,07/17/22 07:45:00  AM,17.570,,,,,
1315,07/17/22 08:00:00  AM,16.618,,,,,
1316,07/17/22 08:15:00  AM,16.618,,,,,
1317,07/17/22 08:30:00  AM,17.855,,,,,
1318,07/17/22 08:45:00  AM,18.901,,,,,
1319,07/17/22 09:00:00  AM,19.187,,,,,
1320,07/17/22 09:15:00  AM,16.903,,,,,
1321,07/17/22 09:30:00  AM,16.237,,,,,
1322,07/17/22 09:45:00  AM,15.951,,,,,
1323,07/17/22 10:00:00  AM,15.951,,,,,
1324,07/17/22 10:15:00  AM,16.523,,,,,
1325,07/17/22 10:30:00  AM,16.523,,,,,
1326,07/17/22 10:45:00  AM,17.284,,,,,
1327,07/17/22 11:00:00  AM,18.426,,,,,
1328,07/17/22 11:15:00  AM,19.092,,,,,
1329,07/17/22 11:30:00  AM,17.284,,,,,
1330,07/17/22 11:45:00  AM,16.903,,,,,
1331,07/17/22 12:00:00  PM,19.377,,,,,
1332,07/17/22 12:15:00  PM,18.140,,,,,
1333,07/17/22 12:30:00  PM,17.475,,,,,
1334,07/17/22 12:45:00  PM,16.713,,,,,
1335,07/17/22 01:00:00  PM,15.378,,,,,
1336,07/17/22 01:15:00  PM,15.282,,,,,
1337,07/17/22 01:30:00  PM,16.141,,,,,
1338,07/17/22 01:45:00  PM,17.475,,,,,
1339,07/17/22 02:00:00  PM,18.140,,,,,
1340,07/17/22 02:15:00  PM,18.806,,,,,
1341,07/17/22 02:30:00  PM,17.475,,,,,
1342,07/17/22 02:45:00  PM,17.284,,,,,
1343,07/17/22 03:00:00  PM,17.379,,,,,
1344,07/17/22 03:15:00  PM,17.570,,,,,
1345,07/17/22 03:30:00  PM,17.760,,,,,
1346,07/17/22 03:45:00  PM,17.570,,,,,
1347,07/17/22 04:00:00  PM,17.189,,,,,
1348,07/17/22 04:15:00  PM,16.523,,,,,
1349,07/17/22 04:30:00  PM,15.569,,,,,
1350,07/17/22 04:45:00  PM,15.473,,,,,
1351,07/17/22 05:00:00  PM,14.900,,,,,
1352,07/17/22 05:15:00  PM,14.804,,,,,
1353,07/17/22 05:30:00  PM,14.804,,,,,
1354,07/17/22 05:45:00  PM,15.760,,,,,
1355,07/17/22 06:00:00  PM,14.613,,,,,
1356,07/17/22 06:15:00  PM,14.421,,,,,
1357,07/17/22 06:30:00  PM,14.325,,,,,
1358,07/17/22 06:45:00  PM,13.654,,,,,
1359,07/17/22 07:00:00  PM,12.690,,,,,
1360,07/17/22 07:15:00  PM,13.365,,,,,
1361,07/17/22 07:30:00  PM,13.558,,,,,
1362,07/17/22 07:45:00  PM,11.819,,,,,
1363,07/17/22 08:00:00  PM,11.334,,,,,
1364,07/17/22 08:15:00  PM,10.748,,,,,
1365,07/17/22 08:30:00  PM,10.651,,,,,
1366,07/17/22 08:45:00  PM,11.041,,,,,
1367,07/17/22 09:00:00  PM,11.431,,,,,
1368,07/17/22 09:15:00  PM,11.236,,,,,
1369,07/17/22 09:30:00  PM,10.846,,,,,
1370,07/17/22 09:45:00  PM,10.455,,,,,
1371,07/17/22 10:00:00  PM,10.455,,,,,
1372,07/17/22 10:15:00  PM,10.553,,,,,
1373,07/17/22 10:30:00  PM,10.259,,,,,
1374,07/17/22 10:45:00  PM,9.571,,,,,
1375,07/17/22 11:00:00  PM,9.472,,,,,
1376,07/17/22 11:15:00  PM,10.161,,,,,
1377,07/17/22 11:30:00  PM,9.373,,,,,
1378,07/17/22 11:45:00  PM,8.581,,,,,
1379,07/18/22 12:00:00  AM,7.682,,,,,
1380,07/18/22 12:15:00  AM,6.573,,,,,
1381,07/18/22 12:30:00  AM,6.166,,,,,
1382,07/18/22 12:45:00  AM,5.450,,,,,
1383,07/18/22 01:00:00  AM,4.102,,,,,
1384,07/18/22 01:15:00  AM,4.102,,,,,
1385,07/18/22 01:30:00  AM,5.037,,,,,
1386,07/18/22 01:45:00  AM,5.757,,,,,
1387,07/18/22 02:00:00  AM,6.064,,,,,
1388,07/18/22 02:15:00  AM,6.573,,,,,
1389,07/18/22 02:30:00  AM,7.280,,,,,
1390,07/18/22 02:45:00  AM,8.879,,,,,
1391,07/18/22 03:00:00  AM,7.481,,,,,
1392,07/18/22 03:15:00  AM,6.064,,,,,
1393,07/18/22 03:30:00  AM,6.775,,,,,
1394,07/18/22 03:45:00  AM,7.179,,,,,
1395,07/18/22 04:00:00  AM,6.064,,,,,
1396,07/18/22 04:15:00  AM,5.552,,,,,
1397,07/18/22 04:30:00  AM,5.141,,,,,
1398,07/18/22 04:45:00  AM,5.347,,,,,
1399,07/18/22 05:00:00  AM,6.573,,,,,
1400,07/18/22 05:15:00  AM,6.978,,,,,
1401,07/18/22 05:30:00  AM,6.978,,,,,
1402,07/18/22 05:45:00  AM,7.179,,,,,
1403,07/18/22 06:00:00  AM,7.983,,,,,
1404,07/18/22 06:15:00  AM,8.779,,,,,
1405,07/18/22 06:30:00  AM,8.879,,,,,
1406,07/18/22 06:45:00  AM,9.077,,,,,
1407,07/18/22 07:00:00  AM,9.373,,,,,
1408,07/18/22 07:15:00  AM,11.041,,,,,
1409,07/18/22 07:30:00  AM,11.625,,,,,
1410,07/18/22 07:45:00  AM,9.571,,,,,
1411,07/18/22 08:00:00  AM,8.879,,,,,
1412,07/18/22 08:15:00  AM,10.455,,,,,
1413,07/18/22 08:30:00  AM,11.625,,,,,
1414,07/18/22 08:45:00  AM,12.207,,,,,
1415,07/18/22 09:00:00  AM,12.980,,,,,
1416,07/18/22 09:15:00  AM,16.237,,,,,
1417,07/18/22 09:30:00  AM,20.519,,,,,
1418,07/18/22 09:45:00  AM,15.760,,,,,
1419,07/18/22 10:00:00  AM,16.237,,,,,
1420,07/18/22 10:15:00  AM,16.427,,,,,
1421,07/18/22 10:30:00  AM,14.134,,,,,
1422,07/18/22 10:45:00  AM,13.076,,,,,
1423,07/18/22 11:00:00  AM,14.325,,,,,
1424,07/18/22 11:15:00  AM,14.709,,,,,
1425,07/18/22 11:30:00  AM,14.134,,,,,
1426,07/18/22 11:45:00  AM,16.713,,,,,
1427,07/18/22 12:00:00  PM,19.282,,,,,
1428,07/18/22 12:15:00  PM,19.567,,,,,
1429,07/18/22 12:30:00  PM,18.711,,,,,
1430,07/18/22 12:45:00  PM,16.618,,,,,
1431,07/18/22 01:00:00  PM,14.038,,,,,
1432,07/18/22 01:15:00  PM,13.558,,,,,
1433,07/18/22 01:30:00  PM,14.230,,,,,
1434,07/18/22 01:45:00  PM,12.013,,,,,
1435,07/18/22 02:00:00  PM,11.334,,,,,
1436,07/18/22 02:15:00  PM,12.401,,,,,
1437,07/18/22 02:30:00  PM,12.594,,,,,
1438,07/18/22 02:45:00  PM,13.461,,,,,
1439,07/18/22 03:00:00  PM,14.230,,,,,
1440,07/18/22 03:15:00  PM,14.613,,,,,
1441,07/18/22 03:30:00  PM,15.187,,,,,
1442,07/18/22 03:45:00  PM,13.942,,,,,
1443,07/18/22 04:00:00  PM,12.980,,,,,
1444,07/18/22 04:15:00  PM,14.996,,,,,
1445,07/18/22 04:30:00  PM,15.951,,,,,
1446,07/18/22 04:45:00  PM,14.900,,,,,
1447,07/18/22 05:00:00  PM,13.173,,,,,
1448,07/18/22 05:15:00  PM,12.497,,,,,
1449,07/18/22 05:30:00  PM,11.722,,,,,
1450,07/18/22 05:45:00  PM,13.269,,,,,
1451,07/18/22 06:00:00  PM,12.690,,,,,
1452,07/18/22 06:15:00  PM,11.334,,,,,
1453,07/18/22 06:30:00  PM,11.334,,,,,
1454,07/18/22 06:45:00  PM,12.013,,,,,
1455,07/18/22 07:00:00  PM,13.076,,,,,
1456,07/18/22 07:15:00  PM,13.269,,,,,
1457,07/18/22 07:30:00  PM,11.916,,,,,
1458,07/18/22 07:45:00  PM,14.134,,,,,
1459,07/18/22 08:00:00  PM,15.378,,,,,
1460,07/18/22 08:15:00  PM,10.846,,,,,
1461,07/18/22 08:30:00  PM,7.682,,,,,
1462,07/18/22 08:45:00  PM,7.983,,,,,
1463,07/18/22 09:00:00  PM,11.334,,,,,
1464,07/18/22 09:15:00  PM,15.282,,,,,
1465,07/18/22 09:30:00  PM,10.748,,,,,
1466,07/18/22 09:45:00  PM,8.879,,,,,
1467,07/18/22 10:00:00  PM,7.782,,,,,
1468,07/18/22 10:15:00  PM,8.978,,,,,
1469,07/18/22 10:30:00  PM,9.866,,,,,
1470,07/18/22 10:45:00  PM,9.472,,,,,
1471,07/18/22 11:00:00  PM,8.680,,,,,
1472,07/18/22 11:15:00  PM,7.582,,,,,
1473,07/18/22 11:30:00  PM,8.879,,,,,
1474,07/18/22 11:45:00  PM,10.553,,,,,
1475,07/19/22 12:00:00  AM,9.669,,,,,
1476,07/19/22 12:15:00  AM,7.582,,,,,
1477,07/19/22 12:30:00  AM,7.381,,,,,
1478,07/19/22 12:45:00  AM,8.481,,,,,
1479,07/19/22 01:00:00  AM,8.481,,,,,
1480,07/19/22 01:15:00  AM,6.877,,,,,
1481,07/19/22 01:30:00  AM,5.962,,,,,
1482,07/19/22 01:45:00  AM,6.674,,,,,
1483,07/19/22 02:00:00  AM,6.877,,,,,
1484,07/19/22 02:15:00  AM,6.268,,,,,
1485,07/19/22 02:30:00  AM,8.978,,,,,
1486,07/19/22 02:45:00  AM,7.782,,,,,
1487,07/19/22 03:00:00  AM,7.381,,,,,
1488,07/19/22 03:15:00  AM,8.680,,,,,
1489,07/19/22 03:30:00  AM,8.879,,,,,
1490,07/19/22 03:45:00  AM,8.680,,,,,
1491,07/19/22 04:00:00  AM,9.669,,,,,
1492,07/19/22 04:15:00  AM,9.768,,,,,
1493,07/19/22 04:30:00  AM,10.161,,,,,
1494,07/19/22 04:45:00  AM,11.916,,,,,
1495,07/19/22 05:00:00  AM,9.472,,,,,
1496,07/19/22 05:15:00  AM,9.866,,,,,
1497,07/19/22 05:30:00  AM,9.965,,,,,
1498,07/19/22 05:45:00  AM,11.041,,,,,
1499,07/19/22 06:00:00  AM,12.980,,,,,
1500,07/19/22 06:15:00  AM,13.558,,,,,
1501,07/19/22 06:30:00  AM,12.883,,,,,
1502,07/19/22 06:45:00  AM,11.916,,,,,
1503,07/19/22 07:00:00  AM,10.553,,,,,
1504,07/19/22 07:15:00  AM,9.866,,,,,
1505,07/19/22 07:30:00  AM,11.722,,,,,
1506,07/19/22 07:45:00  AM,10.553,,,,,
1507,07/19/22 08:00:00  AM,8.680,,,,,
1508,07/19/22 08:15:00  AM,9.275,,,,,
1509,07/19/22 08:30:00  AM,13.076,,,,,
1510,07/19/22 08:45:00  AM,17.665,,,,,
1511,07/19/22 09:00:00  AM,13.846,,,,,
1512,07/19/22 09:15:00  AM,11.431,,,,,
1513,07/19/22 09:30:00  AM,10.259,,,,,
1514,07/19/22 09:45:00  AM,10.944,,,,,
1515,07/19/22 10:00:00  AM,12.497,,,,,
1516,07/19/22 10:15:00  AM,11.625,,,,,
1517,07/19/22 10:30:00  AM,10.944,,,,,
1518,07/19/22 10:45:00  AM,10.259,,,,,
1519,07/19/22 11:00:00  AM,9.176,,,,,
1520,07/19/22 11:15:00  AM,8.581,,,,,
1521,07/19/22 11:30:00  AM,9.571,,,,,
1522,07/19/22 11:45:00  AM,11.528,,,,,
1523,07/19/22 12:00:00  PM,13.654,,,,,
1524,07/19/22 12:15:00  PM,14.613,,,,,
1525,07/19/22 12:30:00  PM,12.401,,,,,
1526,07/19/22 12:45:00  PM,12.304,,,,,
1527,07/19/22 01:00:00  PM,13.173,,,,,
1528,07/19/22 01:15:00  PM,15.855,,,,,
1529,07/19/22 01:30:00  PM,12.980,,,,,
1530,07/19/22 01:45:00  PM,9.768,,,,,
1531,07/19/22 02:00:00  PM,8.978,,,,,
1532,07/19/22 02:15:00  PM,10.553,,,,,
1533,07/19/22 02:30:00  PM,11.334,,,,,
1534,07/19/22 02:45:00  PM,9.571,,,,,
1535,07/19/22 03:00:00  PM,9.866,,,,,
1536,07/19/22 03:15:00  PM,9.965,,,,,
1537,07/19/22 03:30:00  PM,14.038,,,,,
1538,07/19/22 03:45:00  PM,12.594,,,,,
1539,07/19/22 04:00:00  PM,10.357,,,,,
1540,07/19/22 04:15:00  PM,8.779,,,,,
1541,07/19/22 04:30:00  PM,9.965,,,,,
1542,07/19/22 04:45:00  PM,13.365,,,,,
1543,07/19/22 05:00:00  PM,12.594,,,,,
1544,07/19/22 05:15:00  PM,10.748,,,,,
1545,07/19/22 05:30:00  PM,10.748,,,,,
1546,07/19/22 05:45:00  PM,14.421,,,,,
1547,07/19/22 06:00:00  PM,12.110,,,,,
1548,07/19/22 06:15:00  PM,11.041,,,,,
1549,07/19/22 06:30:00  PM,8.879,,,,,
1550,07/19/22 06:45:00  PM,7.682,,,,,
1551,07/19/22 07:00:00  PM,7.481,,,,,
1552,07/19/22 07:15:00  PM,6.674,,,,,
1553,07/19/22 07:30:00  PM,6.370,,,,,
1554,07/19/22 07:45:00  PM,5.450,,,,,
1555,07/19/22 08:00:00  PM,5.141,,,,,
1556,07/19/22 08:15:00  PM,4.727,,,,,
1557,07/19/22 08:30:00  PM,5.552,,,,,
1558,07/19/22 08:45:00  PM,6.674,,,,,
1559,07/19/22 09:00:00  PM,7.079,,,,,
1560,07/19/22 09:15:00  PM,7.381,,,,,
1561,07/19/22 09:30:00  PM,7.179,,,,,
1562,07/19/22 09:45:00  PM,5.552,,,,,
1563,07/19/22 10:00:00  PM,5.347,,,,,
1564,07/19/22 10:15:00  PM,5.037,,,,,
