site,plot,treatment,light,year,DOY,hhmm,ss.s,battery_V,CO2_v,CO2_ppm,H2O_v,H2O_v,H2O_ppt,T_panel,T_soil,T_air
MEAD,12,C,dark,2022,182,1137,7,,,421.88,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,8,,,421.68,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,9,,,421.4,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,10,,,421.61,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,11,,,421.19,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,12,,,422.37,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,13,,,422.37,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,14,,,421.47,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,15,,,421.75,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,16,,,422.02,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,17,,,423.06,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,18,,,422.16,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,19,,,422.86,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,20,,,423.13,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,21,,,420.5,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,22,,,421.88,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,23,,,422.58,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,24,,,420.57,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,25,,,422.44,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,26,,,421.75,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,27,,,422.3,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,28,,,423.06,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,29,,,422.23,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,30,,,423.31,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,31,,,420.98,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,32,,,422.02,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,33,,,422.93,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,34,,,423.34,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,35,,,422.23,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,36,,,422.48,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,37,,,423.1,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,38,,,423.62,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,39,,,422.93,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,40,,,423.48,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,41,,,422.86,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,42,,,422.65,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,43,,,422.99,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,44,,,422.65,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,45,,,421.88,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,46,,,422.51,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,47,,,423.38,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,48,,,424.17,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,49,,,423.06,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,50,,,422.44,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,51,,,422.37,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,52,,,423.2,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,53,,,422.99,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,54,,,421.61,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,55,,,423.48,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,56,,,423.76,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,57,,,422.3,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,58,,,423.76,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1137,59,,,423.13,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1138,0,,,424.45,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1138,1,,,422.55,,,,,6.6126,7.7117
MEAD,12,C,dark,2022,182,1138,2,,,423.76,,,,,6.6126,7.7117
,,,,,,,,,,,,,,,,
MEAD,12,T,light,2022,182,1116,0,,,421.98,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,1,,,422.3,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,2,,,424.79,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,3,,,422.75,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,4,,,422.78,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,5,,,423.06,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,6,,,423.06,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,7,,,422.16,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,8,,,422.92,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,9,,,422.16,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,10,,,422.05,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,11,,,422.64,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,12,,,423.27,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,13,,,424.24,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,14,,,421.57,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,15,,,423.27,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,16,,,421.19,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,17,,,421.81,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,18,,,421.81,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,19,,,421.53,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,20,,,422.02,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,21,,,422.82,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,22,,,421.67,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,23,,,420.36,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,24,,,421.53,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,25,,,421.19,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,26,,,422.64,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,27,,,423.06,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,28,,,422.44,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,29,,,421.08,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,30,,,422.23,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,31,,,421.36,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,32,,,420.7,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,33,,,421.26,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,34,,,422.37,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,35,,,422.92,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,36,,,421.33,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,37,,,421.4,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,38,,,421.53,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,39,,,420.29,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,40,,,421.4,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,41,,,420.98,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,42,,,422.88,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,43,,,422.09,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,44,,,421.81,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,45,,,421.22,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,46,,,420.91,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,47,,,421.26,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,48,,,421.64,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,49,,,421.12,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,50,,,421.74,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,51,,,422.23,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,52,,,421.05,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,53,,,419.04,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,54,,,421.5,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,55,,,421.53,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,56,,,422.37,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,57,,,420.49,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,58,,,420.49,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1116,59,,,421.19,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,0,,,420.53,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,1,,,420.12,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,2,,,421.05,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,3,,,421.4,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,4,,,421.05,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,5,,,421.95,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,6,,,421.53,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,7,,,422.09,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,8,,,421.81,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,9,,,420.7,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,10,,,421.4,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,11,,,420.01,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,12,,,421.05,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,13,,,420.63,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,14,,,422.09,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,15,,,420.29,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,16,,,422.78,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,17,,,419.87,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,18,,,421.67,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,19,,,421.33,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,20,,,420.29,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,21,,,420.98,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,22,,,421.46,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,23,,,421.12,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,24,,,420.22,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,25,,,420.29,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,26,,,421.19,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,27,,,420.7,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,28,,,420.98,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,29,,,420.84,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,30,,,421.19,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,31,,,420.36,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,32,,,420.01,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,33,,,421.12,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,34,,,420.84,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,35,,,420.56,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,36,,,420.15,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,37,,,421.67,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,38,,,420.77,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,39,,,420.94,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,40,,,421.71,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,41,,,420.84,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,42,,,421.19,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,43,,,420,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,44,,,56,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,45,,,420.56,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,46,,,419.94,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,47,,,419.17,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,48,,,421.33,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,49,,,420.56,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,50,,,420.7,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,51,,,419.94,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,52,,,421.81,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,53,,,418.14,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,54,,,420.15,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,55,,,420.63,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,56,,,419.52,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,57,,,419.94,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,58,,,420.77,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1117,59,,,421.19,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1118,0,,,420.91,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1118,1,,,420.08,,,,,9.0163,8.0415
MEAD,12,T,light,2022,182,1118,2,,,420.01,,,,,9.0163,8.0415
,,,,,,,,,,,,,,,,
MEAD,12,T,dark,2022,182,1122,0,,,420.98,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,1,,,420.98,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,2,,,419.94,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,3,,,420.49,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,4,,,419.45,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,5,,,419.94,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,6,,,418.41,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,7,,,419.38,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,8,,,420.42,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,9,,,419.87,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,10,,,418.48,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,11,,,419.8,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,12,,,420.08,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,13,,,417.51,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,14,,,419.73,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,15,,,419.45,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,16,,,420.36,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,17,,,417.65,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,18,,,421.67,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,19,,,419.45,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,20,,,419.04,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,21,,,421.26,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,22,,,420.42,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,23,,,421.4,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,24,,,420.22,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,25,,,419.94,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,26,,,417.1,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,27,,,420.01,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,28,,,420.08,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,29,,,421.05,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,30,,,420.84,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,31,,,419.259,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,32,,,419.59,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,33,,,419.8,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,34,,,419.87,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,35,,,418.76,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,36,,,419.66,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,37,,,420.56,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,38,,,419.59,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,39,,,420.91,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,40,,,421.67,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,41,,,419.94,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,42,,,420.56,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,43,,,419.38,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,44,,,420.56,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,45,,,421.88,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,46,,,423.27,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,47,,,420.15,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,48,,,421.53,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,49,,,421.26,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,50,,,419.32,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,51,,,420.29,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,52,,,420.42,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,53,,,421.26,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,54,,,422.78,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,55,,,421.67,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,56,,,420.36,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,57,,,421.12,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,58,,,421.88,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1122,59,,,421.4,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,0,,,420.7,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,1,,,421.95,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,2,,,421.88,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,3,,,421.19,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,4,,,420.84,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,5,,,422.02,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,6,,,422.37,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,7,,,422.02,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,8,,,422.78,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,9,,,421.12,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,10,,,423.89,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,11,,,422.44,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,12,,,422.71,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,13,,,422.37,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,14,,,423.27,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,15,,,423.06,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,16,,,423.68,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,17,,,423.27,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,18,,,422.23,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,19,,,421.46,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,20,,,423.27,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,21,,,422.51,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,22,,,423.55,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,23,,,423.06,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,24,,,423.27,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,25,,,422.3,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,26,,,422.44,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,27,,,423.41,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,28,,,424.24,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,29,,,422.99,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,30,,,423.48,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,31,,,422.99,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,32,,,423.1,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,33,,,424.52,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,34,,,422.51,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,35,,,424.24,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,36,,,424.72,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,37,,,422.92,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,38,,,424.24,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,39,,,423.48,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,40,,,423.68,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,41,,,424.66,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,42,,,424.38,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,43,,,423.44,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,44,,,424.52,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,45,,,423.68,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,46,,,424.79,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,47,,,423.68,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,48,,,425.21,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,49,,,423.89,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,50,,,424.66,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,51,,,425.52,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,52,,,424.66,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,53,,,423.82,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,54,,,426.18,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,55,,,425.14,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,56,,,424.38,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,57,,,424.1,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,58,,,424.52,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1123,59,,,424.52,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1124,0,,,42327,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1124,1,,,425.39,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1124,2,,,425.52,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1124,3,,,425.07,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1124,4,,,424.1,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1124,5,,,425.63,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1124,6,,,425.25,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1124,7,,,424.93,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1124,8,,,426.18,,,,,8.271,7.8837
MEAD,12,T,dark,2022,182,1124,9,,,425.35,,,,,8.271,7.8837
,,,,,,,,,,,,,,,,
MEAD,13,C,light,2022,182,1210,0,,,420.99,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,1,,,419.39,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,2,,,420.36,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,3,,,419.25,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,4,,,418.77,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,5,,,420.5,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,6,,,419.74,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,7,,,419.39,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,8,,,420.29,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,9,,,419.18,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,10,,,418.49,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,11,,,419.25,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,12,,,417.93,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,13,,,418.63,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,14,,,418.97,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,15,,,419.39,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,16,,,418.84,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,17,,,419.11,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,18,,,418.97,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,19,,,417.52,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,20,,,418.97,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,21,,,417.86,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,22,,,418.97,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,23,,,418.97,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,24,,,419.6,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,25,,,419.32,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,26,,,418.49,,,,,7.8235,8.4514
MEAD,13,C,light,2022,182,1210,27,,,417.73,,,,,7.8235,8.4514
